index	prediction
9051	contradiction
9052	neutral
9053	contradiction
9054	contradiction
9055	neutral
9056	contradiction
9057	contradiction
9058	contradiction
9059	entailment
9060	contradiction
9061	contradiction
9062	contradiction
9063	contradiction
9064	contradiction
9065	contradiction
9066	contradiction
9067	contradiction
9068	contradiction
9069	contradiction
9070	contradiction
9071	contradiction
9072	contradiction
9073	contradiction
9074	contradiction
9075	contradiction
9076	contradiction
9077	contradiction
9078	contradiction
9079	contradiction
9080	contradiction
9081	entailment
9082	contradiction
9083	contradiction
9084	neutral
9085	contradiction
9086	contradiction
9087	contradiction
9088	neutral
9089	contradiction
9090	contradiction
9091	neutral
9092	contradiction
9093	neutral
9094	neutral
9095	contradiction
9096	contradiction
9097	neutral
9098	contradiction
9099	contradiction
9100	contradiction
9101	contradiction
9102	entailment
9103	contradiction
9104	contradiction
9105	contradiction
9106	contradiction
9107	contradiction
9108	neutral
9109	contradiction
9110	entailment
9111	contradiction
9112	neutral
9113	contradiction
9114	contradiction
9115	entailment
9116	contradiction
9117	contradiction
9118	entailment
9119	contradiction
9120	contradiction
9121	contradiction
9122	contradiction
9123	contradiction
9124	contradiction
9125	contradiction
9126	contradiction
9127	contradiction
9128	contradiction
9129	contradiction
9130	contradiction
9131	entailment
9132	contradiction
9133	contradiction
9134	contradiction
9135	contradiction
9136	contradiction
9137	contradiction
9138	contradiction
9139	contradiction
9140	contradiction
9141	neutral
9142	neutral
9143	contradiction
9144	contradiction
9145	neutral
9146	contradiction
9147	contradiction
9148	entailment
9149	contradiction
9150	contradiction
9151	contradiction
9152	contradiction
9153	contradiction
9154	contradiction
9155	contradiction
9156	neutral
9157	contradiction
9158	contradiction
9159	contradiction
9160	contradiction
9161	contradiction
9162	contradiction
9163	contradiction
9164	contradiction
9165	contradiction
9166	neutral
9167	contradiction
9168	contradiction
9169	neutral
9170	contradiction
9171	neutral
9172	entailment
9173	contradiction
9174	entailment
9175	neutral
9176	contradiction
9177	contradiction
9178	contradiction
9179	contradiction
9180	contradiction
9181	contradiction
9182	contradiction
9183	contradiction
9184	contradiction
9185	contradiction
9186	contradiction
9187	contradiction
9188	contradiction
9189	contradiction
9190	neutral
9191	contradiction
9192	contradiction
9193	contradiction
9194	contradiction
9195	contradiction
9196	entailment
9197	contradiction
9198	contradiction
9199	entailment
9200	entailment
9201	contradiction
9202	contradiction
9203	contradiction
9204	contradiction
9205	contradiction
9206	contradiction
9207	contradiction
9208	neutral
9209	contradiction
9210	contradiction
9211	contradiction
9212	contradiction
9213	contradiction
9214	neutral
9215	contradiction
9216	contradiction
9217	contradiction
9218	contradiction
9219	entailment
9220	contradiction
9221	contradiction
9222	entailment
9223	contradiction
9224	contradiction
9225	contradiction
9226	contradiction
9227	contradiction
9228	contradiction
9229	neutral
9230	entailment
9231	contradiction
9232	neutral
9233	contradiction
9234	contradiction
9235	neutral
9236	contradiction
9237	contradiction
9238	contradiction
9239	contradiction
9240	neutral
9241	contradiction
9242	contradiction
9243	contradiction
9244	contradiction
9245	contradiction
9246	contradiction
9247	contradiction
9248	contradiction
9249	contradiction
9250	contradiction
9251	contradiction
9252	entailment
9253	contradiction
9254	contradiction
9255	contradiction
9256	contradiction
9257	contradiction
9258	contradiction
9259	contradiction
9260	contradiction
9261	contradiction
9262	contradiction
9263	entailment
9264	contradiction
9265	contradiction
9266	neutral
9267	contradiction
9268	contradiction
9269	contradiction
9270	contradiction
9271	contradiction
9272	contradiction
9273	contradiction
9274	contradiction
9275	neutral
9276	neutral
9277	neutral
9278	contradiction
9279	neutral
9280	contradiction
9281	contradiction
9282	contradiction
9283	entailment
9284	contradiction
9285	contradiction
9286	contradiction
9287	neutral
9288	contradiction
9289	contradiction
9290	contradiction
9291	neutral
9292	neutral
9293	contradiction
9294	contradiction
9295	contradiction
9296	contradiction
9297	contradiction
9298	contradiction
9299	entailment
9300	contradiction
9301	contradiction
9302	contradiction
9303	contradiction
9304	contradiction
9305	contradiction
9306	contradiction
9307	contradiction
9308	contradiction
9309	contradiction
9310	contradiction
9311	neutral
9312	contradiction
9313	neutral
9314	contradiction
9315	contradiction
9316	contradiction
9317	contradiction
9318	contradiction
9319	entailment
9320	contradiction
9321	contradiction
9322	contradiction
9323	contradiction
9324	contradiction
9325	entailment
9326	neutral
9327	entailment
9328	neutral
9329	contradiction
9330	contradiction
9331	contradiction
9332	contradiction
9333	contradiction
9334	contradiction
9335	contradiction
9336	contradiction
9337	contradiction
9338	contradiction
9339	contradiction
9340	contradiction
9341	contradiction
9342	contradiction
9343	neutral
9344	contradiction
9345	contradiction
9346	contradiction
9347	contradiction
9348	contradiction
9349	entailment
9350	contradiction
9351	contradiction
9352	neutral
9353	contradiction
9354	contradiction
9355	neutral
9356	contradiction
9357	entailment
9358	contradiction
9359	contradiction
9360	contradiction
9361	contradiction
9362	entailment
9363	contradiction
9364	contradiction
9365	neutral
9366	contradiction
9367	contradiction
9368	contradiction
9369	contradiction
9370	contradiction
9371	neutral
9372	contradiction
9373	contradiction
9374	neutral
9375	entailment
9376	contradiction
9377	contradiction
9378	contradiction
9379	contradiction
9380	neutral
9381	contradiction
9382	contradiction
9383	contradiction
9384	contradiction
9385	contradiction
9386	contradiction
9387	contradiction
9388	contradiction
9389	contradiction
9390	entailment
9391	contradiction
9392	contradiction
9393	contradiction
9394	contradiction
9395	contradiction
9396	contradiction
9397	contradiction
9398	entailment
9399	contradiction
9400	contradiction
9401	neutral
9402	contradiction
9403	contradiction
9404	contradiction
9405	contradiction
9406	neutral
9407	entailment
9408	contradiction
9409	contradiction
9410	contradiction
9411	contradiction
9412	contradiction
9413	contradiction
9414	contradiction
9415	contradiction
9416	neutral
9417	contradiction
9418	neutral
9419	contradiction
9420	neutral
9421	neutral
9422	contradiction
9423	neutral
9424	contradiction
9425	contradiction
9426	contradiction
9427	contradiction
9428	contradiction
9429	contradiction
9430	entailment
9431	contradiction
9432	neutral
9433	contradiction
9434	contradiction
9435	contradiction
9436	contradiction
9437	contradiction
9438	contradiction
9439	contradiction
9440	contradiction
9441	contradiction
9442	contradiction
9443	contradiction
9444	contradiction
9445	contradiction
9446	contradiction
9447	contradiction
9448	contradiction
9449	contradiction
9450	contradiction
9451	contradiction
9452	contradiction
9453	contradiction
9454	contradiction
9455	contradiction
9456	contradiction
9457	contradiction
9458	entailment
9459	contradiction
9460	contradiction
9461	contradiction
9462	contradiction
9463	contradiction
9464	contradiction
9465	neutral
9466	contradiction
9467	contradiction
9468	contradiction
9469	entailment
9470	contradiction
9471	contradiction
9472	contradiction
9473	neutral
9474	contradiction
9475	contradiction
9476	contradiction
9477	contradiction
9478	contradiction
9479	contradiction
9480	contradiction
9481	neutral
9482	contradiction
9483	contradiction
9484	neutral
9485	contradiction
9486	contradiction
9487	contradiction
9488	contradiction
9489	contradiction
9490	contradiction
9491	contradiction
9492	contradiction
9493	neutral
9494	contradiction
9495	neutral
9496	contradiction
9497	neutral
9498	contradiction
9499	contradiction
9500	contradiction
9501	neutral
9502	contradiction
9503	contradiction
9504	contradiction
9505	contradiction
9506	entailment
9507	contradiction
9508	contradiction
9509	contradiction
9510	contradiction
9511	contradiction
9512	contradiction
9513	contradiction
9514	entailment
9515	entailment
9516	contradiction
9517	contradiction
9518	contradiction
9519	contradiction
9520	contradiction
9521	contradiction
9522	contradiction
9523	contradiction
9524	contradiction
9525	contradiction
9526	contradiction
9527	contradiction
9528	contradiction
9529	contradiction
9530	contradiction
9531	contradiction
9532	contradiction
9533	neutral
9534	contradiction
9535	contradiction
9536	contradiction
9537	contradiction
9538	contradiction
9539	entailment
9540	contradiction
9541	contradiction
9542	contradiction
9543	contradiction
9544	contradiction
9545	contradiction
9546	contradiction
9547	contradiction
9548	contradiction
9549	neutral
9550	contradiction
9551	contradiction
9552	contradiction
9553	contradiction
9554	contradiction
9555	contradiction
9556	contradiction
9557	contradiction
9558	contradiction
9559	contradiction
9560	contradiction
9561	contradiction
9562	neutral
9563	contradiction
9564	contradiction
9565	neutral
9566	neutral
9567	contradiction
9568	contradiction
9569	contradiction
9570	neutral
9571	contradiction
9572	contradiction
9573	contradiction
9574	neutral
9575	contradiction
9576	contradiction
9577	contradiction
9578	contradiction
9579	contradiction
9580	contradiction
9581	contradiction
9582	entailment
9583	entailment
9584	contradiction
9585	contradiction
9586	contradiction
9587	contradiction
9588	contradiction
9589	entailment
9590	neutral
9591	contradiction
9592	contradiction
9593	contradiction
9594	contradiction
9595	entailment
9596	contradiction
9597	contradiction
9598	neutral
9599	contradiction
9600	contradiction
9601	contradiction
9602	neutral
9603	contradiction
9604	neutral
9605	contradiction
9606	neutral
9607	contradiction
9608	contradiction
9609	contradiction
9610	contradiction
9611	contradiction
9612	entailment
9613	contradiction
9614	contradiction
9615	contradiction
9616	contradiction
9617	contradiction
9618	contradiction
9619	contradiction
9620	contradiction
9621	contradiction
9622	neutral
9623	contradiction
9624	contradiction
9625	neutral
9626	contradiction
9627	contradiction
9628	contradiction
9629	contradiction
9630	contradiction
9631	contradiction
9632	contradiction
9633	contradiction
9634	contradiction
9635	entailment
9636	neutral
9637	contradiction
9638	contradiction
9639	entailment
9640	contradiction
9641	neutral
9642	contradiction
9643	contradiction
9644	contradiction
9645	contradiction
9646	neutral
9647	contradiction
9648	contradiction
9649	contradiction
9650	entailment
9651	entailment
9652	contradiction
9653	contradiction
9654	contradiction
9655	contradiction
9656	contradiction
9657	contradiction
9658	contradiction
9659	contradiction
9660	entailment
9661	contradiction
9662	neutral
9663	contradiction
9664	contradiction
9665	neutral
9666	contradiction
9667	contradiction
9668	neutral
9669	contradiction
9670	contradiction
9671	contradiction
9672	entailment
9673	contradiction
9674	contradiction
9675	contradiction
9676	contradiction
9677	contradiction
9678	contradiction
9679	contradiction
9680	contradiction
9681	entailment
9682	contradiction
9683	contradiction
9684	contradiction
9685	contradiction
9686	contradiction
9687	contradiction
9688	contradiction
9689	contradiction
9690	contradiction
9691	contradiction
9692	contradiction
9693	contradiction
9694	contradiction
9695	contradiction
9696	contradiction
9697	contradiction
9698	contradiction
9699	contradiction
9700	neutral
9701	contradiction
9702	contradiction
9703	contradiction
9704	contradiction
9705	contradiction
9706	contradiction
9707	contradiction
9708	contradiction
9709	contradiction
9710	contradiction
9711	contradiction
9712	contradiction
9713	contradiction
9714	contradiction
9715	contradiction
9716	contradiction
9717	contradiction
9718	contradiction
9719	contradiction
9720	contradiction
9721	contradiction
9722	contradiction
9723	contradiction
9724	contradiction
9725	neutral
9726	contradiction
9727	contradiction
9728	neutral
9729	contradiction
9730	contradiction
9731	neutral
9732	contradiction
9733	contradiction
9734	contradiction
9735	entailment
9736	contradiction
9737	contradiction
9738	contradiction
9739	contradiction
9740	contradiction
9741	contradiction
9742	contradiction
9743	contradiction
9744	contradiction
9745	contradiction
9746	contradiction
9747	contradiction
9748	contradiction
9749	contradiction
9750	contradiction
9751	contradiction
9752	contradiction
9753	contradiction
9754	contradiction
9755	contradiction
9756	contradiction
9757	contradiction
9758	contradiction
9759	contradiction
9760	contradiction
9761	contradiction
9762	contradiction
9763	contradiction
9764	entailment
9765	contradiction
9766	contradiction
9767	contradiction
9768	contradiction
9769	contradiction
9770	contradiction
9771	contradiction
9772	contradiction
9773	contradiction
9774	contradiction
9775	neutral
9776	contradiction
9777	contradiction
9778	entailment
9779	contradiction
9780	contradiction
9781	contradiction
9782	contradiction
9783	contradiction
9784	neutral
9785	contradiction
9786	contradiction
9787	entailment
9788	contradiction
9789	contradiction
9790	contradiction
9791	contradiction
9792	contradiction
9793	contradiction
9794	contradiction
9795	contradiction
